,qid,Q0,result,rank,score,system,relevance,relevant_len,recall,precision
28,10.0,Q0,CACM-0816,29.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
29,10.0,Q0,CACM-0154,30.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
30,10.0,Q0,CACM-1289,31.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
31,10.0,Q0,CACM-0815,32.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
32,10.0,Q0,CACM-1247,33.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
33,10.0,Q0,CACM-0599,34.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
34,10.0,Q0,CACM-0162,35.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
35,10.0,Q0,CACM-0820,36.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
36,10.0,Q0,CACM-0528,37.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
37,10.0,Q0,CACM-1431,38.0,-3.0857851800812,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
38,10.0,Q0,CACM-1269,39.0,-3.1343692250780277,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
39,10.0,Q0,CACM-0279,40.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
40,10.0,Q0,CACM-0091,41.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
41,10.0,Q0,CACM-1414,42.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
42,10.0,Q0,CACM-0045,43.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
43,10.0,Q0,CACM-0482,44.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
44,10.0,Q0,CACM-1149,45.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
45,10.0,Q0,CACM-2509,46.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
46,10.0,Q0,CACM-0043,47.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
47,10.0,Q0,CACM-0391,48.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
48,10.0,Q0,CACM-1064,49.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
49,10.0,Q0,CACM-0347,50.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
50,10.0,Q0,CACM-1701,51.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
51,10.0,Q0,CACM-0026,52.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
52,10.0,Q0,CACM-0230,53.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
53,10.0,Q0,CACM-0234,54.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
54,10.0,Q0,CACM-0401,55.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
55,10.0,Q0,CACM-1508,56.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
56,10.0,Q0,CACM-0198,57.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
57,10.0,Q0,CACM-0404,58.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
58,10.0,Q0,CACM-0028,59.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
59,10.0,Q0,CACM-0270,60.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
60,10.0,Q0,CACM-0475,61.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
61,10.0,Q0,CACM-0845,62.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
62,10.0,Q0,CACM-0666,63.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
63,10.0,Q0,CACM-0075,64.0,-3.1468852561835767,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
64,10.0,Q0,CACM-3038,65.0,-3.1702057943576483,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
65,10.0,Q0,CACM-2772,66.0,-3.1702057943576483,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
66,10.0,Q0,CACM-2426,67.0,-3.1759421157826937,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
67,10.0,Q0,CACM-2117,68.0,-3.1759421157826937,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
68,10.0,Q0,CACM-2822,69.0,-3.192933151529395,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
69,10.0,Q0,CACM-1563,70.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
70,10.0,Q0,CACM-0050,71.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
71,10.0,Q0,CACM-0860,72.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
72,10.0,Q0,CACM-0134,73.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
73,10.0,Q0,CACM-1360,74.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
74,10.0,Q0,CACM-0862,75.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
75,10.0,Q0,CACM-0583,76.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
76,10.0,Q0,CACM-0142,77.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
77,10.0,Q0,CACM-1063,78.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
78,10.0,Q0,CACM-1118,79.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
79,10.0,Q0,CACM-1250,80.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
80,10.0,Q0,CACM-1447,81.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
81,10.0,Q0,CACM-1335,82.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
82,10.0,Q0,CACM-0957,83.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
83,10.0,Q0,CACM-1546,84.0,-3.2040832153675014,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
84,10.0,Q0,CACM-2800,85.0,-3.244693074019529,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
85,10.0,Q0,CACM-0286,86.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
86,10.0,Q0,CACM-0496,87.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
87,10.0,Q0,CACM-1773,88.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
88,10.0,Q0,CACM-0451,89.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
89,10.0,Q0,CACM-0525,90.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
90,10.0,Q0,CACM-0120,91.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
91,10.0,Q0,CACM-0452,92.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
92,10.0,Q0,CACM-1448,93.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
93,10.0,Q0,CACM-0192,94.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
94,10.0,Q0,CACM-0594,95.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
95,10.0,Q0,CACM-1284,96.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
96,10.0,Q0,CACM-1509,97.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
97,10.0,Q0,CACM-1737,98.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
98,10.0,Q0,CACM-2611,99.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
99,10.0,Q0,CACM-1442,100.0,-3.257826668504584,ccisneu_wordunigram_JMQL,False,35.0,0.0,0.0
0,11.0,Q0,CACM-0249,1.0,-2.678038348883873,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
1,11.0,Q0,CACM-1466,2.0,-2.9105937008382803,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
2,11.0,Q0,CACM-2603,3.0,-3.0153896089004646,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
3,11.0,Q0,CACM-1138,4.0,-3.0638975887702484,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
4,11.0,Q0,CACM-1102,5.0,-3.0638975887702484,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
5,11.0,Q0,CACM-1142,6.0,-3.132467333054036,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
6,11.0,Q0,CACM-2814,7.0,-3.196582905949353,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
7,11.0,Q0,CACM-0463,8.0,-3.196582905949353,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
8,11.0,Q0,CACM-0651,9.0,-3.3135205813988757,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
9,11.0,Q0,CACM-0762,10.0,-3.3671653904024823,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
10,11.0,Q0,CACM-0920,11.0,-3.3671653904024823,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
11,11.0,Q0,CACM-0795,12.0,-3.371663569355819,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
12,11.0,Q0,CACM-2295,13.0,-3.3929297375656167,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
13,11.0,Q0,CACM-0628,14.0,-3.418036450880149,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
14,11.0,Q0,CACM-1098,15.0,-3.5778281821794757,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
15,11.0,Q0,CACM-1703,16.0,-3.5848250982068866,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
16,11.0,Q0,CACM-2782,17.0,-3.5986708525942217,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
17,11.0,Q0,CACM-3123,18.0,-3.6043441196155857,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
18,11.0,Q0,CACM-1459,19.0,-3.6904697251748178,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
19,11.0,Q0,CACM-1366,20.0,-3.6946334788995534,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
20,11.0,Q0,CACM-2661,21.0,-3.751137219040149,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
21,11.0,Q0,CACM-1306,22.0,-3.8356081354167064,ccisneu_wordunigram_JMQL,True,19.0,0.0,0.0
22,11.0,Q0,CACM-1678,23.0,-3.8409876956584807,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
23,11.0,Q0,CACM-1642,24.0,-3.848222199410383,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
24,11.0,Q0,CACM-1852,25.0,-3.913338860189159,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
25,11.0,Q0,CACM-1472,26.0,-3.9373449709942503,ccisneu_wordunigram_JMQL,False,19.0,0.0,0.0
