,qid,Q0,result,rank,score,system,relevance,relevant_len,recall,precision
40,1,Q0,CACM-1844,41,16.18562377519275,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.07317073170731707
41,1,Q0,CACM-3023,42,15.968410468511724,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.07142857142857142
42,1,Q0,CACM-1225,43,15.788521011991303,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.06976744186046512
43,1,Q0,CACM-2424,44,15.731407809548864,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.06818181818181818
44,1,Q0,CACM-0637,45,15.613456796723018,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.06666666666666667
45,1,Q0,CACM-0698,46,15.495907032443249,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.06521739130434782
46,1,Q0,CACM-2947,47,15.484996299892929,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.06382978723404255
47,1,Q0,CACM-0252,48,15.474027865302013,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.0625
48,1,Q0,CACM-2948,49,15.454193694175132,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.061224489795918366
49,1,Q0,CACM-1304,50,15.431094026203054,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.06
50,1,Q0,CACM-2764,51,15.423129328448244,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.058823529411764705
51,1,Q0,CACM-1885,52,15.388314822932315,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.057692307692307696
52,1,Q0,CACM-0971,53,15.385364675199531,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05660377358490566
53,1,Q0,CACM-2535,54,15.381394207435665,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05555555555555555
54,1,Q0,CACM-1179,55,15.34694014894371,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05454545454545454
55,1,Q0,CACM-1753,56,15.278286898710206,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05357142857142857
56,1,Q0,CACM-1315,57,15.267465124485225,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05263157894736842
57,1,Q0,CACM-2080,58,15.241665808341846,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05172413793103448
58,1,Q0,CACM-2597,59,15.169297621210447,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05084745762711865
59,1,Q0,CACM-2796,60,15.102114045570383,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.05
60,1,Q0,CACM-1685,61,15.080364602117164,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04918032786885246
61,1,Q0,CACM-1173,62,15.061270576691106,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04838709677419355
62,1,Q0,CACM-2542,63,14.958295880582812,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.047619047619047616
63,1,Q0,CACM-3068,64,14.917587967065089,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.046875
64,1,Q0,CACM-2378,65,14.909294858232442,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.046153846153846156
65,1,Q0,CACM-1195,66,14.902680880628589,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.045454545454545456
66,1,Q0,CACM-2681,67,14.901003006087265,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04477611940298507
67,1,Q0,CACM-1236,68,14.861434860959275,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04411764705882353
68,1,Q0,CACM-1046,69,14.68151193071902,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.043478260869565216
69,1,Q0,CACM-2624,70,14.673350496994042,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04285714285714286
70,1,Q0,CACM-1462,71,14.63212261705236,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04225352112676056
71,1,Q0,CACM-2398,72,14.615305330507919,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.041666666666666664
72,1,Q0,CACM-2188,73,14.54121278577554,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.0410958904109589
73,1,Q0,CACM-2560,74,14.52547807294242,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04054054054054054
74,1,Q0,CACM-1226,75,14.50076633146092,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.04
75,1,Q0,CACM-1960,76,14.49438021784524,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.039473684210526314
76,1,Q0,CACM-2917,77,14.488567760646761,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03896103896103896
77,1,Q0,CACM-2868,78,14.481134370040813,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.038461538461538464
78,1,Q0,CACM-1482,79,14.409436049133374,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.0379746835443038
79,1,Q0,CACM-2946,80,14.389543159301851,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.0375
80,1,Q0,CACM-1472,81,14.388221903663464,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.037037037037037035
81,1,Q0,CACM-1697,82,14.367702878438358,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.036585365853658534
82,1,Q0,CACM-2219,83,14.290593620450226,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03614457831325301
83,1,Q0,CACM-2920,84,14.278918810062232,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03571428571428571
84,1,Q0,CACM-3137,85,14.161203717885725,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03529411764705882
85,1,Q0,CACM-1163,86,14.140202294301396,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03488372093023256
86,1,Q0,CACM-1747,87,14.086159636852875,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.034482758620689655
87,1,Q0,CACM-1805,88,14.043312653226302,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03409090909090909
88,1,Q0,CACM-0098,89,13.92781422104676,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.033707865168539325
89,1,Q0,CACM-1626,90,13.847778240015352,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03333333333333333
90,1,Q0,CACM-2950,91,13.840892725528445,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03296703296703297
91,1,Q0,CACM-1533,92,13.774143027465627,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03260869565217391
92,1,Q0,CACM-2622,93,13.685574000155931,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03225806451612903
93,1,Q0,CACM-1518,94,13.650512149061337,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.031914893617021274
94,1,Q0,CACM-0202,95,13.595948948372856,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.031578947368421054
95,1,Q0,CACM-2951,96,13.578360259726159,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03125
96,1,Q0,CACM-1755,97,13.50544372934059,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.030927835051546393
97,1,Q0,CACM-2878,98,13.493319472607375,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.030612244897959183
98,1,Q0,CACM-2372,99,13.450278773472943,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.030303030303030304
99,1,Q0,CACM-1417,100,13.42663734080654,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,5.0,0.6,0.03
0,2,Q0,CACM-2434,1,30.60342484914297,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,True,3.0,0.3333333333333333,1.0
1,2,Q0,CACM-3078,2,28.07033353273097,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,True,3.0,0.6666666666666666,1.0
2,2,Q0,CACM-2863,3,25.94151082304957,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,True,3.0,1.0,1.0
3,2,Q0,CACM-1264,4,13.963209010080288,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.75
4,2,Q0,CACM-3129,5,12.263994395336539,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.6
5,2,Q0,CACM-1519,6,11.162574515701962,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.5
6,2,Q0,CACM-2177,7,10.811855295912075,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.42857142857142855
7,2,Q0,CACM-1424,8,10.78857853986197,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.375
8,2,Q0,CACM-1379,9,10.601306924590508,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.3333333333333333
9,2,Q0,CACM-1977,10,10.238327362906443,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.3
10,2,Q0,CACM-0527,11,9.658295804528557,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.2727272727272727
11,2,Q0,CACM-1214,12,9.6505954501533,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.25
12,2,Q0,CACM-1972,13,9.387475521167904,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.23076923076923078
13,2,Q0,CACM-3202,14,9.101213757143935,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.21428571428571427
14,2,Q0,CACM-1549,15,8.904731663219419,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.2
15,2,Q0,CACM-2998,16,8.885533344613583,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.1875
16,2,Q0,CACM-0944,17,8.836842360944368,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.17647058823529413
17,2,Q0,CACM-1931,18,8.835167707720801,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.16666666666666666
18,2,Q0,CACM-1010,19,8.645450319615357,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.15789473684210525
19,2,Q0,CACM-1046,20,8.526693200848548,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.15
20,2,Q0,CACM-2194,21,8.368401821092425,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.14285714285714285
21,2,Q0,CACM-2250,22,8.21124124680896,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.13636363636363635
22,2,Q0,CACM-0282,23,8.194111739961631,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.13043478260869565
23,2,Q0,CACM-2039,24,8.184042297662149,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.125
24,2,Q0,CACM-1671,25,8.136224723072825,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.12
25,2,Q0,CACM-3112,26,8.081528976663265,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.11538461538461539
26,2,Q0,CACM-1593,27,7.988190005657892,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.1111111111111111
27,2,Q0,CACM-0367,28,7.9016573032640895,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.10714285714285714
28,2,Q0,CACM-0616,29,7.873915808724999,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.10344827586206896
29,2,Q0,CACM-2838,30,7.8067786803537285,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.1
30,2,Q0,CACM-1272,31,7.741535949786604,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.0967741935483871
31,2,Q0,CACM-3144,32,7.723872650592233,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.09375
32,2,Q0,CACM-1853,33,7.674909245331715,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.09090909090909091
33,2,Q0,CACM-3171,34,7.655743564110915,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.08823529411764706
34,2,Q0,CACM-1878,35,7.597641398808203,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.08571428571428572
35,2,Q0,CACM-1957,36,7.559748885781327,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.08333333333333333
36,2,Q0,CACM-2665,37,7.545753713405058,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.08108108108108109
37,2,Q0,CACM-1012,38,7.540990036027317,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.07894736842105263
38,2,Q0,CACM-1051,39,7.476287301113428,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.07692307692307693
39,2,Q0,CACM-2786,40,7.446261709861933,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.075
40,2,Q0,CACM-0047,41,7.394675129593255,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.07317073170731707
41,2,Q0,CACM-1553,42,7.37630230566198,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.07142857142857142
42,2,Q0,CACM-2421,43,7.353790899029423,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.06976744186046512
43,2,Q0,CACM-2572,44,7.328135600073688,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.06818181818181818
44,2,Q0,CACM-1652,45,7.270849290976834,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.06666666666666667
45,2,Q0,CACM-1035,46,7.2422857147605715,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.06521739130434782
46,2,Q0,CACM-1975,47,7.237651204038276,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.06382978723404255
47,2,Q0,CACM-2215,48,7.2155343764158095,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.0625
48,2,Q0,CACM-0242,49,7.1592457438932335,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.061224489795918366
49,2,Q0,CACM-1821,50,7.128730679069991,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.06
50,2,Q0,CACM-1334,51,7.059027200048224,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.058823529411764705
51,2,Q0,CACM-2047,52,7.056981116271741,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.057692307692307696
52,2,Q0,CACM-2939,53,7.0557794032632986,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05660377358490566
53,2,Q0,CACM-1867,54,7.023849835707445,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05555555555555555
54,2,Q0,CACM-1216,55,7.005544887764815,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05454545454545454
55,2,Q0,CACM-2723,56,7.002493388021746,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05357142857142857
56,2,Q0,CACM-2857,57,6.9939446350958265,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05263157894736842
57,2,Q0,CACM-1259,58,6.986721525991178,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05172413793103448
58,2,Q0,CACM-2766,59,6.9745924882880495,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05084745762711865
59,2,Q0,CACM-3136,60,6.957460128844968,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.05
60,2,Q0,CACM-1764,61,6.938264906838612,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04918032786885246
61,2,Q0,CACM-2882,62,6.930165428384438,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04838709677419355
62,2,Q0,CACM-3117,63,6.905889744809564,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.047619047619047616
63,2,Q0,CACM-2439,64,6.801873613077994,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.046875
64,2,Q0,CACM-2513,65,6.780793327585419,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.046153846153846156
65,2,Q0,CACM-2771,66,6.769460540723548,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.045454545454545456
66,2,Q0,CACM-1154,67,6.714629793846372,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04477611940298507
67,2,Q0,CACM-2905,68,6.666610678513732,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04411764705882353
68,2,Q0,CACM-2852,69,6.621947282425003,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.043478260869565216
69,2,Q0,CACM-2902,70,6.570058860078639,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04285714285714286
70,2,Q0,CACM-1255,71,6.569104883193152,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04225352112676056
71,2,Q0,CACM-2002,72,6.567361091547308,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.041666666666666664
72,2,Q0,CACM-1062,73,6.564495893801111,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.0410958904109589
73,2,Q0,CACM-1590,74,6.525608316625,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04054054054054054
74,2,Q0,CACM-1470,75,6.520187935970298,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.04
75,2,Q0,CACM-1588,76,6.514721279205697,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.039473684210526314
76,2,Q0,CACM-1877,77,6.377939906698071,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.03896103896103896
77,2,Q0,CACM-2980,78,6.358606168171729,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.038461538461538464
78,2,Q0,CACM-2262,79,6.346908547600052,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.0379746835443038
79,2,Q0,CACM-2570,80,6.339224743979826,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.0375
80,2,Q0,CACM-1184,81,6.327753649354353,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.037037037037037035
81,2,Q0,CACM-1397,82,6.322133770426714,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.036585365853658534
82,2,Q0,CACM-0204,83,6.307560439970128,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.03614457831325301
83,2,Q0,CACM-1861,84,6.242717130551102,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.03571428571428571
84,2,Q0,CACM-0002,85,6.148444112769978,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.03529411764705882
85,2,Q0,CACM-0626,86,6.1443232609525165,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.03488372093023256
86,2,Q0,CACM-1676,87,6.121053515884818,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.034482758620689655
87,2,Q0,CACM-1309,88,6.115527231610622,ccisneu_wordunigram_BM25_PSEUDO_RELEVANCE,False,3.0,1.0,0.03409090909090909
